data,condition,animal
0.8644493945578233,600_600,labels_ap_7562
0.6663694625850383,900_900,labels_ap_7562
0.4636706598639364,900_900,labels_ap_7562
0.5297222766439926,600_600,labels_ap_8776
0.6837268684807185,600_600,labels_ap_8776
0.009659761904761588,900_900,labels_ap_8776
0.3372655918367258,900_900,labels_ap_8776
0.48044527664399084,600_600,labels_ap_8820
0.5572163650793627,600_600,labels_ap_8820
0.6005153945578243,600_600,labels_ap_8820
0.8413342857142823,600_600,labels_ap_8820
0.34579661224490366,600_600,labels_ap_8820
0.6129732063492099,600_600,labels_ap_8820
0.7539708004535157,600_600,labels_ap_8820
0.3086132063492073,600_600,labels_ap_8820
0.6980684240362933,600_600,labels_ap_8820
0.6779391269841142,600_600,labels_ap_8820
0.5939351564625781,600_600,labels_ap_8820
0.7989472154195028,600_600,labels_ap_8820
0.2190267301587312,600_600,labels_ap_8820
0.47976762131519024,600_600,labels_ap_8820
0.3215096213151867,600_600,labels_ap_8820
0.3232197596371833,600_600,labels_ap_8820
0.23818430385486522,600_600,labels_ap_8820
0.6486875215419445,600_600,labels_ap_8820
0.4888919274376349,600_600,labels_ap_8820
0.43186455102039645,600_600,labels_ap_8820
0.42676114512471486,600_600,labels_ap_8820
0.29547873922899726,600_600,labels_ap_8820
0.6313933628117638,600_600,labels_ap_8820
0.4944686893423693,600_600,labels_ap_8820
0.39396674149659816,300_300,labels_ap_8820
0.3982449591836712,300_300,labels_ap_8820
0.3901608798185947,300_300,labels_ap_8820
0.3890956417233582,300_300,labels_ap_8820
0.319911265306132,300_300,labels_ap_8820
0.3698522947845788,300_300,labels_ap_8820
0.3504026507936402,300_300,labels_ap_8820
0.2411659773242576,300_300,labels_ap_8820
0.2774451655328676,300_300,labels_ap_8820
0.20651689795917605,300_300,labels_ap_8820
0.6820360589569141,900_900,labels_ap_8820
0.3011990385487522,900_900,labels_ap_8820
0.9188090385487513,900_900,labels_ap_8820
0.5777572562358273,900_900,labels_ap_8820
0.2054506621315184,900_900,labels_ap_8820
0.42888187981859005,900_900,labels_ap_8820
1.3718998798185922,900_900,labels_ap_8820
0.7792035034013622,900_900,labels_ap_8820
0.28372559183672763,900_900,labels_ap_8820
0.26123451247164553,900_900,labels_ap_8820
1.1179195124716585,900_900,labels_ap_8820
1.0639673242630465,900_900,labels_ap_8820
0.23363902721088436,900_900,labels_ap_8820
0.3043282448979596,900_900,labels_ap_8820
0.9185777301587308,900_900,labels_ap_8820
0.4269404331065658,900_900,labels_ap_8820
0.5042696507936455,900_900,labels_ap_8820
0.15831975963719458,900_900,labels_ap_8820
0.35282519501132015,900_900,labels_ap_8820
0.3125666009070187,900_900,labels_ap_8820
0.458255006802716,900_900,labels_ap_8820
1.3481460068027218,900_900,labels_ap_8820
0.3937624421768646,900_900,labels_ap_8820
0.8535260362811528,900_900,labels_ap_8820
0.18881114512470276,900_900,labels_ap_8820
0.7644186598639067,900_900,labels_ap_8820
0.4880329863945292,900_900,labels_ap_8820
0.4561592834466808,900_900,labels_ap_8820
0.480361501133757,900_900,labels_ap_8820
1.3346847188208528,900_900,labels_ap_8820
0.6749783265306122,600_600,labels_ap_8822
0.2515307619047622,600_600,labels_ap_8822
0.16617565306122373,600_600,labels_ap_8822
0.5886002766439908,600_600,labels_ap_8822
0.006623276643992426,600_600,labels_ap_8822
0.8364772766439899,600_600,labels_ap_8822
0.5632449795918397,600_600,labels_ap_8822
0.6150322562358213,600_600,labels_ap_8822
0.5805002857142725,600_600,labels_ap_8822
0.6220016122449081,600_600,labels_ap_8822
0.3322609092970623,600_600,labels_ap_8822
0.4027061065759625,600_600,labels_ap_8822
0.3850296213151978,600_600,labels_ap_8822
0.6043788684807225,600_600,labels_ap_8822
0.5151853537414866,600_600,labels_ap_8822
0.5291828684807172,600_600,labels_ap_8822
0.5171319274376458,600_600,labels_ap_8822
0.5961347392290008,600_600,labels_ap_8822
0.2612139501133788,300_300,labels_ap_8822
0.3955714648526074,300_300,labels_ap_8822
0.37585800907029565,300_300,labels_ap_8822
0.3029709591836749,300_300,labels_ap_8822
0.319244829931975,300_300,labels_ap_8822
0.42449397732426064,300_300,labels_ap_8822
0.3282886009070296,300_300,labels_ap_8822
0.43525384807256273,300_300,labels_ap_8822
0.6117907619047607,900_900,labels_ap_8822
1.2772705442176857,900_900,labels_ap_8822
0.46223505895691375,900_900,labels_ap_8822
0.8074593061224498,900_900,labels_ap_8822
0.5333897120181419,900_900,labels_ap_8822
1.0584815532879759,900_900,labels_ap_8822
0.6458852562358217,900_900,labels_ap_8822
1.0559706621315215,900_900,labels_ap_8822
0.39764587981859023,900_900,labels_ap_8822
0.7495339092970568,900_900,labels_ap_8822
0.2828363242630445,900_900,labels_ap_8822
0.4276990272108918,900_900,labels_ap_8822
0.27278975963719176,900_900,labels_ap_8822
0.4429914625850415,900_900,labels_ap_8822
0.42413060090703425,900_900,labels_ap_8822
0.4551114421768716,900_900,labels_ap_8822
0.37991544217686624,900_900,labels_ap_8822
0.2523831451246963,900_900,labels_ap_8822
0.9365371451247029,900_900,labels_ap_8822
0.415572986394551,900_900,labels_ap_8822
0.8805055804988626,900_900,labels_ap_8822
0.38555728344670115,900_900,labels_ap_8822
1.5448182834467161,900_900,labels_ap_8822
1.5208077981859276,900_900,labels_ap_8822
0.5000735011337838,900_900,labels_ap_8822
0.49923620408162606,900_900,labels_ap_8822
1.5634762040816383,900_900,labels_ap_8822
0.20916571882085577,900_900,labels_ap_8822
1.070692718820851,900_900,labels_ap_8822
0.5638189999999996,600_600,labels_ap_8823
0.4874716530612222,600_600,labels_ap_8823
0.3240502766439928,600_600,labels_ap_8823
0.487433167800452,600_600,labels_ap_8823
0.41233477097505755,600_600,labels_ap_8823
0.32303136507935903,600_600,labels_ap_8823
0.4733012562358283,600_600,labels_ap_8823
0.3522155827664406,600_600,labels_ap_8823
0.499448285714287,600_600,labels_ap_8823
0.5543383945578242,600_600,labels_ap_8823
0.42617761224490636,600_600,labels_ap_8823
0.4119899092970485,600_600,labels_ap_8823
0.3983598004535196,600_600,labels_ap_8823
0.5879272063492067,600_600,labels_ap_8823
0.7183346712018022,600_600,labels_ap_8823
0.5534147596371781,600_600,labels_ap_8823
0.25016497732426046,600_600,labels_ap_8823
0.7311191156462371,600_600,labels_ap_8823
0.1405195215419326,600_600,labels_ap_8823
0.6452555510203979,600_600,labels_ap_8823
0.26093114512471516,600_600,labels_ap_8823
0.48631673922901086,600_600,labels_ap_8823
0.6364316893423734,600_600,labels_ap_8823
0.25147195918367515,300_300,labels_ap_8823
0.3123614739229055,300_300,labels_ap_8823
0.35769587981859985,300_300,labels_ap_8823
0.25768309750567653,300_300,labels_ap_8823
0.32972212698412307,300_300,labels_ap_8823
0.2206332653061338,300_300,labels_ap_8823
0.17072265079364968,300_300,labels_ap_8823
0.213750709750542,300_300,labels_ap_8823
0.3135139070294599,300_300,labels_ap_8823
0.35494576190476135,900_900,labels_ap_8823
0.46724605895691695,900_900,labels_ap_8823
0.8385162562358275,900_900,labels_ap_8823
0.16268766213152475,900_900,labels_ap_8823
0.8838506621315219,900_900,labels_ap_8823
0.24431987981859038,900_900,labels_ap_8823
1.0638238798185924,900_900,labels_ap_8823
0.22649790929705915,900_900,labels_ap_8823
0.94110490929706,900_900,labels_ap_8823
1.1134464240362831,900_900,labels_ap_8823
0.662982244897961,900_900,labels_ap_8823
1.5546032448979616,900_900,labels_ap_8823
0.4824129478458161,900_900,labels_ap_8823
0.5731607301587189,900_900,labels_ap_8823
0.5761604331065797,900_900,labels_ap_8823
1.5267844331065703,900_900,labels_ap_8823
0.30376665079364784,900_900,labels_ap_8823
0.20011960090701564,900_900,labels_ap_8823
1.150744600907018,900_900,labels_ap_8823
1.2681960068027252,900_900,labels_ap_8823
0.85812622448978,900_900,labels_ap_8823
0.44150044217687423,900_900,labels_ap_8823
1.145477036281136,900_900,labels_ap_8823
1.1251339863945304,900_900,labels_ap_8823
0.26877558049883987,900_900,labels_ap_8823
0.2979982834467023,900_900,labels_ap_8823
0.6877645011337563,900_900,labels_ap_8823
0.5203072040816039,900_900,labels_ap_8823
0.47581362358276524,600_600,labels_ap_8824
0.7556879795918334,600_600,labels_ap_8824
0.6266101473922845,600_600,labels_ap_8824
0.8025413650793567,600_600,labels_ap_8824
0.546528256235824,600_600,labels_ap_8824
0.6871721564625801,600_600,labels_ap_8824
0.7711546712017991,600_600,labels_ap_8824
0.5008268888888807,600_600,labels_ap_8824
0.4486575215419748,600_600,labels_ap_8824
0.7433096893423965,600_600,labels_ap_8824
0.3436802471655329,300_300,labels_ap_8824
0.4310992471655304,300_300,labels_ap_8824
0.4176037097505798,300_300,labels_ap_8824
0.3177147619047611,900_900,labels_ap_8824
0.33704630612244557,900_900,labels_ap_8824
0.30647966213151534,900_900,labels_ap_8824
0.6278228798185879,900_900,labels_ap_8824
0.9608169092970442,900_900,labels_ap_8824
0.7755888888888762,900_900,labels_ap_8824
0.6191087301587288,900_900,labels_ap_8824
0.17589662358276636,600_600,labels_ap_8826
0.7041843265306125,600_600,labels_ap_8826
0.24509365306122533,600_600,labels_ap_8826
0.369821276643993,600_600,labels_ap_8826
0.5211748208616775,600_600,labels_ap_8826
0.6505291473922838,600_600,labels_ap_8826
0.251206365079355,600_600,labels_ap_8826
0.38216050340135865,600_600,labels_ap_8826
0.5250783945578235,600_600,labels_ap_8826
0.5850672063492084,600_600,labels_ap_8826
0.45455190929705225,600_600,labels_ap_8826
0.3410711564625757,600_600,labels_ap_8826
0.733877888888884,600_600,labels_ap_8826
0.20360721541949545,600_600,labels_ap_8826
0.20007286848071715,600_600,labels_ap_8826
0.5028947596371864,600_600,labels_ap_8826
0.6024709773242591,600_600,labels_ap_8826
0.5939215215419438,600_600,labels_ap_8826
0.412067739229002,600_600,labels_ap_8826
0.3070212471655327,300_300,labels_ap_8826
0.2532599501133781,300_300,labels_ap_8826
0.2330794648526071,300_300,labels_ap_8826
0.14154324716553113,300_300,labels_ap_8826
0.4148131972789102,300_300,labels_ap_8826
0.34048300907029727,300_300,labels_ap_8826
0.24536300907028874,300_300,labels_ap_8826
0.24999495918367387,300_300,labels_ap_8826
0.24982447392289941,300_300,labels_ap_8826
0.35977087981859057,300_300,labels_ap_8826
0.17334082993197342,300_300,labels_ap_8826
0.2709825124716474,300_300,labels_ap_8826
0.24346497732426542,300_300,labels_ap_8826
0.30195184807254805,300_300,labels_ap_8826
0.44034776190476066,900_900,labels_ap_8826
0.33602054421768646,900_900,labels_ap_8826
0.6253273061224469,900_900,labels_ap_8826
0.8692095532879804,900_900,labels_ap_8826
0.22804417687074618,900_900,labels_ap_8826
0.8822709092970555,900_900,labels_ap_8826
0.43982537414964895,900_900,labels_ap_8826
0.37055973015871757,900_900,labels_ap_8826
0.543474650793641,900_900,labels_ap_8826
1.0810200068027314,900_900,labels_ap_8826
0.322960580498858,900_900,labels_ap_8826
1.171055283446691,900_900,labels_ap_8826
0.35072862358276624,600_600,labels_ap_9140
0.6363077709750513,600_600,labels_ap_9140
0.24972936507936083,600_600,labels_ap_9140
0.26870625623582356,600_600,labels_ap_9140
0.4603235827664349,600_600,labels_ap_9140
0.42101150340135973,600_600,labels_ap_9140
0.21948539455782168,600_600,labels_ap_9140
0.2254922857142816,600_600,labels_ap_9140
0.49503721541950085,600_600,labels_ap_9140
0.38430710657596023,600_600,labels_ap_9140
0.3977967301587313,600_600,labels_ap_9140
0.5399956213151995,600_600,labels_ap_9140
0.32856173015873935,600_600,labels_ap_9140
0.3021416213151866,600_600,labels_ap_9140
0.2015168684807236,600_600,labels_ap_9140
0.25292075963719185,600_600,labels_ap_9140
0.4435798684807395,600_600,labels_ap_9140
0.513679115646255,600_600,labels_ap_9140
0.27976652154194426,600_600,labels_ap_9140
0.6105985510204164,600_600,labels_ap_9140
0.2600767414965972,300_300,labels_ap_9140
0.17815897732425867,300_300,labels_ap_9140
0.2836288979591757,300_300,labels_ap_9140
0.23130630385486484,300_300,labels_ap_9140
0.26631641269841566,300_300,labels_ap_9140
0.4995320589569161,900_900,labels_ap_9140
0.3997320385487484,900_900,labels_ap_9140
0.5943325532879769,900_900,labels_ap_9140
0.27308725623582575,900_900,labels_ap_9140
0.752564662131519,900_900,labels_ap_9140
0.4832418798185856,900_900,labels_ap_9140
0.30383490929705204,900_900,labels_ap_9140
0.7579145124716575,900_900,labels_ap_9140
0.3419723242630397,900_900,labels_ap_9140
0.20231702721089562,900_900,labels_ap_9140
0.5101912448979675,900_900,labels_ap_9140
0.7661439478458192,900_900,labels_ap_9140
0.2722977301587264,900_900,labels_ap_9140
0.3142324331065822,900_900,labels_ap_9140
0.4557101950113349,900_900,labels_ap_9140
1.1102936009070277,900_900,labels_ap_9140
0.43537500680272956,900_900,labels_ap_9140
0.782162224489781,900_900,labels_ap_9140
0.4869636235827659,600_600,labels_ap_9141
0.6123863265306118,600_600,labels_ap_9141
0.5618566213151865,600_600,labels_ap_9141
0.2839288684807144,600_600,labels_ap_9141
0.3101563038548534,600_600,labels_ap_9141
0.2581561156462726,600_600,labels_ap_9141
0.1617087891156359,300_300,labels_ap_9141
0.3003031768707487,900_900,labels_ap_9141
1.2944281768707455,900_900,labels_ap_9141
0.6446605124716456,900_900,labels_ap_9141
0.7256744625850331,900_900,labels_ap_9141
0.2676001950113118,900_900,labels_ap_9141
0.9024692834466919,900_900,labels_ap_9141
0.8483260000000006,600_600,labels_ap_9240
0.6353802857142838,600_600,labels_ap_9240
0.6374903945578225,600_600,labels_ap_9240
0.46957818594104594,600_600,labels_ap_9240
0.31899873015873936,600_600,labels_ap_9240
0.5284436213151906,600_600,labels_ap_9240
0.8652233537414986,600_600,labels_ap_9240
0.7413555510204333,600_600,labels_ap_9240
0.5231831451247331,600_600,labels_ap_9240
0.6792707392290254,600_600,labels_ap_9240
0.6895813628117935,600_600,labels_ap_9240
0.8591426893424057,600_600,labels_ap_9240
0.42990595011337795,300_300,labels_ap_9240
0.27559285941042333,300_300,labels_ap_9240
0.4393657097505752,300_300,labels_ap_9240
0.3570208480725512,300_300,labels_ap_9240
0.8012632448979673,900_900,labels_ap_9240
0.9422407301587299,900_900,labels_ap_9240
1.0583332244898145,900_900,labels_ap_9240
0.5579730362811688,900_900,labels_ap_9240
0.9377984421768701,900_900,labels_ap_9240
0.9300686598639345,900_900,labels_ap_9240
1.5113179863945447,900_900,labels_ap_9240
