data,condition,noise,silence,animal
0.6495707369614543,900_300,900,300,labels_aup_5867
0.7674655079364925,900_300,900,300,labels_aup_5867
0.4316463990929691,900_300,900,300,labels_aup_5867
0.48231845351473623,900_300,900,300,labels_aup_5867
0.7240483741496604,900_300,900,300,labels_aup_5867
0.803205546485259,900_300,900,300,labels_aup_5867
0.3702953038549026,900_300,900,300,labels_aup_5867
0.6924373333333449,900_300,900,300,labels_aup_5867
0.7953952244898232,900_300,900,300,labels_aup_5867
0.540202707482992,300_900,300,900,labels_aup_7562
0.20001315192743618,300_900,300,900,labels_aup_7562
0.5510985374149584,300_900,300,900,labels_aup_7562
0.7930830430838967,900_600,900,600,labels_aup_7562
0.36274365986395196,600_300,600,300,labels_aup_7562
0.5414752063492045,300_600,300,600,labels_aup_7562
0.37472090249434586,300_600,300,600,labels_aup_7562
0.6179419251700686,600_900,600,900,labels_aup_7562
0.8395005736961423,600_900,600,900,labels_aup_7562
0.6889761065759501,600_900,600,900,labels_aup_7562
0.342912029478458,300_900,300,900,labels_aup_8776
0.5337326530612243,300_900,300,900,labels_aup_8776
0.43763057142857065,300_900,300,900,labels_aup_8776
0.45572509750566326,900_600,900,600,labels_aup_8776
0.36562167800453516,600_300,600,300,labels_aup_8776
0.500511755102039,600_300,600,300,labels_aup_8776
0.2537746009070361,600_300,600,300,labels_aup_8776
0.367323843537406,300_600,300,600,labels_aup_8776
0.4926511950113479,300_600,300,600,labels_aup_8776
0.3948779795918398,600_900,600,900,labels_aup_8776
0.7069738390022593,600_900,600,900,labels_aup_8776
0.4535643310657598,900_300,900,300,labels_aup_8776
0.34922873696145373,900_300,900,300,labels_aup_8776
0.46872988435373486,900_300,900,300,labels_aup_8776
0.11388230385489351,900_300,900,300,labels_aup_8776
0.40162602947845816,300_900,300,900,labels_aup_8820
0.6793316530612241,300_900,300,900,labels_aup_8820
0.34735831065759726,300_900,300,900,labels_aup_8820
0.32366320181405683,300_900,300,900,labels_aup_8820
0.36851823582766485,300_900,300,900,labels_aup_8820
0.3221595374149757,300_900,300,900,labels_aup_8820
0.31565943310657474,300_900,300,900,labels_aup_8820
0.2730675464852652,300_900,300,900,labels_aup_8820
0.47929493197278816,300_900,300,900,labels_aup_8820
0.36281385260772936,300_900,300,900,labels_aup_8820
1.1288456235827666,900_600,900,600,labels_aup_8820
0.6005638956916108,900_600,900,600,labels_aup_8820
0.18103106349206044,900_600,900,600,labels_aup_8820
1.132306063492063,900_600,900,600,labels_aup_8820
0.7616589047619016,900_600,900,600,labels_aup_8820
0.8779901768707532,900_600,900,600,labels_aup_8820
0.347450607709753,900_600,900,600,labels_aup_8820
0.34236717687075213,900_600,900,600,labels_aup_8820
0.48131128571428405,900_600,900,600,labels_aup_8820
0.33353144897958487,900_600,900,600,labels_aup_8820
0.7379120430838952,900_600,900,600,labels_aup_8820
0.5476620975056647,900_600,900,600,labels_aup_8820
0.24444702267572893,900_600,900,600,labels_aup_8820
0.32715842857143684,900_600,900,600,labels_aup_8820
0.4997301609977285,900_600,900,600,labels_aup_8820
0.4296493242630248,900_600,900,600,labels_aup_8820
0.18800700226756817,900_600,900,600,labels_aup_8820
1.226899002267558,900_600,900,600,labels_aup_8820
0.9202515170067898,900_600,900,600,labels_aup_8820
0.30279406575962753,900_600,900,600,labels_aup_8820
0.3292504965986325,900_600,900,600,labels_aup_8820
0.6646325260770993,900_600,900,600,labels_aup_8820
0.3628226780045356,600_300,600,300,labels_aup_8820
0.3114245442176875,600_300,600,300,labels_aup_8820
0.5717843560090703,600_300,600,300,labels_aup_8820
0.5767122222222234,600_300,600,300,labels_aup_8820
0.40006730612244823,600_300,600,300,labels_aup_8820
0.5839892267573745,600_300,600,300,labels_aup_8820
0.08841517233560126,600_300,600,300,labels_aup_8820
0.4762008253968304,600_300,600,300,labels_aup_8820
0.41335875510203834,600_300,600,300,labels_aup_8820
0.5786892698412629,600_300,600,300,labels_aup_8820
0.4358498140589404,600_300,600,300,labels_aup_8820
0.5508644671201921,600_300,600,300,labels_aup_8820
0.2992050907029409,600_300,600,300,labels_aup_8820
0.5781900952380852,600_300,600,300,labels_aup_8820
0.535634446712038,600_300,600,300,labels_aup_8820
0.3063546281179157,300_600,300,600,labels_aup_8820
0.28241165759637354,300_600,300,600,labels_aup_8820
0.535103553287982,300_600,300,600,labels_aup_8820
0.4501623356009077,300_600,300,600,labels_aup_8820
0.16837877097505327,300_600,300,600,labels_aup_8820
0.3233781020408202,300_600,300,600,labels_aup_8820
0.3972470226757423,300_600,300,600,labels_aup_8820
0.2554468435374133,300_600,300,600,labels_aup_8820
0.4319341950113369,300_600,300,600,labels_aup_8820
0.5496111156462575,300_600,300,600,labels_aup_8820
0.5656393083900184,300_600,300,600,labels_aup_8820
0.5632451746031677,300_600,300,600,labels_aup_8820
0.6340122312925232,600_900,600,900,labels_aup_8820
0.3409717755102122,600_900,600,900,labels_aup_8820
0.4059904535147467,600_900,600,900,labels_aup_8820
1.118122077097496,600_900,600,900,labels_aup_8820
0.46341899773241835,600_900,600,900,labels_aup_8820
0.8490255918367353,600_900,600,900,labels_aup_8820
0.4146121065759587,600_900,600,900,labels_aup_8820
0.5297968390022731,600_900,600,900,labels_aup_8820
0.04907640816325909,600_900,600,900,labels_aup_8820
0.5044709818594129,600_900,600,900,labels_aup_8820
0.4317921451247173,600_900,600,900,labels_aup_8820
0.6419926598639449,600_900,600,900,labels_aup_8820
0.27497133106576044,900_300,900,300,labels_aup_8820
0.5741277369614544,900_300,900,300,labels_aup_8820
0.5027215238095266,900_300,900,300,labels_aup_8820
0.6577861224489823,900_300,900,300,labels_aup_8820
0.4449223401360527,900_300,900,300,labels_aup_8820
0.41113139455782743,900_300,900,300,labels_aup_8820
0.5275482063492092,900_300,900,300,labels_aup_8820
0.7015511269841141,900_300,900,300,labels_aup_8820
0.3510878843537313,900_300,900,300,labels_aup_8820
0.209481507936502,900_300,900,300,labels_aup_8820
0.28592039909297284,900_300,900,300,labels_aup_8820
0.31088237414965647,900_300,900,300,labels_aup_8820
0.8001399183673499,900_300,900,300,labels_aup_8820
0.2630934875283373,900_300,900,300,labels_aup_8820
0.9278203786847996,900_300,900,300,labels_aup_8820
0.6622993537414885,900_300,900,300,labels_aup_8820
0.3216333333333523,900_300,900,300,labels_aup_8820
0.512715786848073,300_900,300,900,labels_aup_8822
0.2456646530612252,300_900,300,900,labels_aup_8822
0.340084537414981,300_900,300,900,labels_aup_8822
0.5099800589569163,900_600,900,600,labels_aup_8822
1.0409780589569166,900_600,900,600,labels_aup_8822
0.4490194285714324,900_600,900,600,labels_aup_8822
0.5280980022675834,900_600,900,600,labels_aup_8822
0.23297335600906877,600_300,600,300,labels_aup_8822
0.41785422222222124,300_600,300,600,labels_aup_8822
0.46474057369614563,300_600,300,600,labels_aup_8822
0.4924339251700669,600_900,600,900,labels_aup_8822
0.6955383900226764,600_900,600,900,labels_aup_8822
0.215865997732422,600_900,600,900,labels_aup_8822
0.7205108185941071,600_900,600,900,labels_aup_8822
0.5260239818594243,600_900,600,900,labels_aup_8822
0.35712714512473553,600_900,600,900,labels_aup_8822
0.4196341224489757,900_300,900,300,labels_aup_8822
0.48104833333334795,900_300,900,300,labels_aup_8822
0.04380299999999959,300_900,300,900,labels_aup_8823
0.7446629999999992,300_900,300,900,labels_aup_8823
0.4448370294784576,300_900,300,900,labels_aup_8823
0.31562465306122434,300_900,300,900,labels_aup_8823
0.5314525782312884,300_900,300,900,labels_aup_8823
0.339953687074825,300_900,300,900,labels_aup_8823
0.37969931065759255,300_900,300,900,labels_aup_8823
0.4810232018140539,300_900,300,900,labels_aup_8823
0.41560343310658254,300_900,300,900,labels_aup_8823
0.23937594784580085,300_900,300,900,labels_aup_8823
0.43740757142856523,300_900,300,900,labels_aup_8823
0.2066555464852513,300_900,300,900,labels_aup_8823
0.4519780113378715,300_900,300,900,labels_aup_8823
0.3586550408163305,300_900,300,900,labels_aup_8823
0.32856793197277057,300_900,300,900,labels_aup_8823
0.6281750634920655,900_600,900,600,labels_aup_8823
0.46896290476190217,900_600,900,600,labels_aup_8823
0.9349241768707444,900_600,900,600,labels_aup_8823
0.4605936077097468,900_600,900,600,labels_aup_8823
0.32510216099774425,900_600,900,600,labels_aup_8823
0.5419573242630378,900_600,900,600,labels_aup_8823
0.49212051700678217,900_600,900,600,labels_aup_8823
0.3249074376417127,900_600,900,600,labels_aup_8823
1.1287321700680195,900_600,900,600,labels_aup_8823
1.079351065759596,900_600,900,600,labels_aup_8823
0.6363074965986186,900_600,900,600,labels_aup_8823
0.5948915260771059,900_600,900,600,labels_aup_8823
0.45118135600907117,600_300,600,300,labels_aup_8823
0.4364372267573735,600_300,600,300,labels_aup_8823
0.23969382086167457,600_300,600,300,labels_aup_8823
0.23291482539682562,600_300,600,300,labels_aup_8823
0.42555775056689527,600_300,600,300,labels_aup_8823
0.4009245963718797,600_300,600,300,labels_aup_8823
0.6968300566893362,600_300,600,300,labels_aup_8823
0.4085066009070317,600_300,600,300,labels_aup_8823
0.5911289523809273,600_300,600,300,labels_aup_8823
0.39391509070293296,600_300,600,300,labels_aup_8823
0.4453000952380819,600_300,600,300,labels_aup_8823
0.36369646938774736,300_600,300,600,labels_aup_8823
0.20739233560090042,300_600,300,600,labels_aup_8823
0.47676910204081935,300_600,300,600,labels_aup_8823
0.39234582312926136,300_600,300,600,labels_aup_8823
0.4811031746031631,300_600,300,600,labels_aup_8823
0.49331400907029277,600_900,600,900,labels_aup_8823
0.3277354535147481,600_900,600,900,labels_aup_8823
0.5954335918367235,600_900,600,900,labels_aup_8823
0.2973157551020478,600_900,600,900,labels_aup_8823
0.4908838390022652,600_900,600,900,labels_aup_8823
0.6604344081632689,600_900,600,900,labels_aup_8823
0.45584798185939235,600_900,600,900,labels_aup_8823
0.5394471451247114,600_900,600,900,labels_aup_8823
0.24247865986393435,600_900,600,900,labels_aup_8823
0.6567738775509895,600_900,600,900,labels_aup_8823
0.6597176893423864,600_900,600,900,labels_aup_8823
0.2983135238095187,900_300,900,300,labels_aup_8823
0.9114571269841178,900_300,900,300,labels_aup_8823
0.510459884353736,900_300,900,300,labels_aup_8823
0.8517743990929745,900_300,900,300,labels_aup_8823
0.7488444535147352,900_300,900,300,labels_aup_8823
0.2995649183673521,900_300,900,300,labels_aup_8823
0.31953880952380587,900_300,900,300,labels_aup_8823
0.7549793038548671,900_300,900,300,labels_aup_8823
0.3988343333333262,900_300,900,300,labels_aup_8823
0.5043902539682392,900_300,900,300,labels_aup_8823
0.2927325079365062,300_900,300,900,labels_aup_8824
0.2633251315192666,300_900,300,900,labels_aup_8824
0.42628454648527736,300_900,300,900,labels_aup_8824
0.4786870113378825,300_900,300,900,labels_aup_8824
0.3846629319727981,300_900,300,900,labels_aup_8824
0.3279738526077267,300_900,300,900,labels_aup_8824
1.0138814285714233,900_600,900,600,labels_aup_8824
0.5949330022675667,900_600,900,600,labels_aup_8824
1.1747151700680263,900_600,900,600,labels_aup_8824
0.45760449659866254,900_600,900,600,labels_aup_8824
0.6389525260771052,900_600,900,600,labels_aup_8824
0.4233608843537411,600_300,600,300,labels_aup_8824
0.6085697505669003,600_300,600,300,labels_aup_8824
0.6468987551020433,600_300,600,300,labels_aup_8824
0.2993425963718721,600_300,600,300,labels_aup_8824
0.6509618140589453,600_300,600,300,labels_aup_8824
0.5243526009070365,600_300,600,300,labels_aup_8824
0.4084579523809566,600_300,600,300,labels_aup_8824
0.630949467120189,600_300,600,300,labels_aup_8824
0.4482580907029501,600_300,600,300,labels_aup_8824
0.4305820952380941,600_300,600,300,labels_aup_8824
0.7067174467120481,600_300,600,300,labels_aup_8824
0.4693830226757285,300_600,300,600,labels_aup_8824
0.2814854625850387,300_600,300,600,labels_aup_8824
0.4095043083900407,300_600,300,600,labels_aup_8824
0.40472290249434195,300_600,300,600,labels_aup_8824
0.37914882312927034,300_600,300,600,labels_aup_8824
0.5183841746031703,300_600,300,600,labels_aup_8824
0.5151267755101969,600_900,600,900,labels_aup_8824
0.4543175578231313,600_900,600,900,labels_aup_8824
0.5539587210884349,600_900,600,900,labels_aup_8824
0.5136804535147377,600_900,600,900,labels_aup_8824
0.36210207709750364,600_900,600,900,labels_aup_8824
0.5372271065759691,600_900,600,900,labels_aup_8824
0.3367034081632596,600_900,600,900,labels_aup_8824
0.5089109818594295,600_900,600,900,labels_aup_8824
0.6442001269841171,900_300,900,300,labels_aup_8824
0.5874328843537313,900_300,900,300,labels_aup_8824
0.5277243741496562,900_300,900,300,labels_aup_8824
0.5173425464852528,900_300,900,300,labels_aup_8824
0.49651933333333886,900_300,900,300,labels_aup_8824
0.48478222448980546,900_300,900,300,labels_aup_8824
0.5812952539682499,900_300,900,300,labels_aup_8824
0.5058720294784589,300_900,300,900,labels_aup_8826
0.3267836530612245,300_900,300,900,labels_aup_8826
0.38776817233560124,300_900,300,900,labels_aup_8826
0.2562293106576021,300_900,300,900,labels_aup_8826
0.4011525079365157,300_900,300,900,labels_aup_8826
0.41334913151926855,300_900,300,900,labels_aup_8826
0.42813853741496644,300_900,300,900,labels_aup_8826
0.24660505895691642,900_600,900,600,labels_aup_8826
1.4121751428571443,900_600,900,600,labels_aup_8826
0.4766839047618987,900_600,900,600,labels_aup_8826
0.6463326077097449,900_600,900,600,labels_aup_8826
0.3238610136054447,900_600,900,600,labels_aup_8826
0.4104236122449052,900_600,900,600,labels_aup_8826
0.5293790430839067,900_600,900,600,labels_aup_8826
1.2896704965986316,900_600,900,600,labels_aup_8826
0.44940267800453526,600_300,600,300,labels_aup_8826
0.5474423560090695,600_300,600,300,labels_aup_8826
0.1618542267573737,600_300,600,300,labels_aup_8826
0.42302657369614494,300_600,300,600,labels_aup_8826
0.2283196281179123,300_600,300,600,labels_aup_8826
0.6704296575963724,300_600,300,600,labels_aup_8826
0.31878846938775496,300_600,300,600,labels_aup_8826
0.3181955532879783,300_600,300,600,labels_aup_8826
0.348033022675736,300_600,300,600,labels_aup_8826
0.29830182312923625,300_600,300,600,labels_aup_8826
0.6835339251700674,600_900,600,900,labels_aup_8826
0.46698557369614235,600_900,600,900,labels_aup_8826
0.3613029795918372,600_900,600,900,labels_aup_8826
0.8103543900226811,600_900,600,900,labels_aup_8826
0.30119078684807254,300_900,300,900,labels_aup_9140
0.3420896530612243,300_900,300,900,labels_aup_9140
0.8724871473922917,300_900,300,900,labels_aup_9140
0.45128468707483194,300_900,300,900,labels_aup_9140
0.2617845079365111,300_900,300,900,labels_aup_9140
0.36085413151927526,300_900,300,900,labels_aup_9140
0.27207154648525034,300_900,300,900,labels_aup_9140
0.2881496235827665,900_600,900,600,labels_aup_9140
1.1200976235827669,900_600,900,600,labels_aup_9140
0.3721558956916091,900_600,900,600,labels_aup_9140
0.4356190589569149,900_600,900,600,labels_aup_9140
0.5932361428571404,900_600,900,600,labels_aup_9140
0.31816690476190956,900_600,900,600,labels_aup_9140
0.47780517687075275,900_600,900,600,labels_aup_9140
0.5791482857142825,900_600,900,600,labels_aup_9140
0.3027046122449022,900_600,900,600,labels_aup_9140
0.6806530226757275,900_600,900,600,labels_aup_9140
0.3271594376417113,900_600,900,600,labels_aup_9140
0.34593017006801574,900_600,900,600,labels_aup_9140
0.4201654965986563,900_600,900,600,labels_aup_9140
0.1975786780045352,600_300,600,300,labels_aup_9140
0.25108254421768716,600_300,600,300,labels_aup_9140
0.43814035600907,600_300,600,300,labels_aup_9140
0.45501430612244675,600_300,600,300,labels_aup_9140
0.279289226757367,600_300,600,300,labels_aup_9140
0.475870172335604,600_300,600,300,labels_aup_9140
0.5293740385487524,600_300,600,300,labels_aup_9140
0.4197578253968288,600_300,600,300,labels_aup_9140
0.3193307505669054,600_300,600,300,labels_aup_9140
0.1763326009070454,600_300,600,300,labels_aup_9140
0.39824895238095337,600_300,600,300,labels_aup_9140
0.3358464671201773,600_300,600,300,labels_aup_9140
0.3302335736961446,300_600,300,600,labels_aup_9140
0.27272555328798376,300_600,300,600,labels_aup_9140
0.3554213356009086,300_600,300,600,labels_aup_9140
0.4716172063492081,300_600,300,600,labels_aup_9140
0.36012019501134773,300_600,300,600,labels_aup_9140
0.3022611950113401,300_600,300,600,labels_aup_9140
0.450667902494331,300_600,300,600,labels_aup_9140
0.6782019251700682,600_900,600,900,labels_aup_9140
0.39463400907029467,600_900,600,900,labels_aup_9140
0.600026390022677,600_900,600,900,labels_aup_9140
0.4288215578231416,600_900,600,900,labels_aup_9140
0.2275737210884472,600_900,600,900,labels_aup_9140
0.2623450770975069,600_900,600,900,labels_aup_9140
0.6333938185941292,600_900,600,900,labels_aup_9140
0.4944143310657587,900_300,900,300,labels_aup_9140
0.5753387369614522,900_300,900,300,labels_aup_9140
0.9372855238095283,900_300,900,300,labels_aup_9140
0.5314973945578245,900_300,900,300,labels_aup_9140
0.32110312698412713,900_300,900,300,labels_aup_9140
0.46007388435373286,900_300,900,300,labels_aup_9140
0.5087215079364995,900_300,900,300,labels_aup_9140
0.5185563990929722,900_300,900,300,labels_aup_9140
0.6201643038548923,900_300,900,300,labels_aup_9140
0.38418333333333976,900_300,900,300,labels_aup_9140
0.40662322448980603,900_300,900,300,labels_aup_9140
0.22831578684807363,300_900,300,900,labels_aup_9141
0.696121578231292,300_900,300,900,labels_aup_9141
0.4240305079365072,300_900,300,900,labels_aup_9141
0.5205850113378574,300_900,300,900,labels_aup_9141
0.37558393197278406,300_900,300,900,labels_aup_9141
1.091234022675735,900_600,900,600,labels_aup_9141
0.3564004285714333,900_600,900,600,labels_aup_9141
0.4613523242630322,900_600,900,600,labels_aup_9141
0.28140206575960747,900_600,900,600,labels_aup_9141
0.4870992267573726,600_300,600,300,labels_aup_9141
0.6075258208616745,600_300,600,300,labels_aup_9141
0.636017172335599,600_300,600,300,labels_aup_9141
0.17613775056689462,600_300,600,300,labels_aup_9141
0.5108450907029294,600_300,600,300,labels_aup_9141
0.4874440226757315,300_600,300,600,labels_aup_9141
0.5316881156462614,300_600,300,600,labels_aup_9141
0.4159391746031531,300_600,300,600,labels_aup_9141
0.08723157369614398,600_900,600,900,labels_aup_9141
0.8309280090702984,600_900,600,900,labels_aup_9141
0.699588077097502,600_900,600,900,labels_aup_9141
0.3057288843537407,900_300,900,300,labels_aup_9141
0.5190894535147379,900_300,900,300,labels_aup_9141
0.5427597074829915,300_900,300,900,labels_aup_9240
0.39128131065759675,300_900,300,900,labels_aup_9240
0.3932355464852719,300_900,300,900,labels_aup_9240
0.40112401133788467,300_900,300,900,labels_aup_9240
0.4914560408163311,300_900,300,900,labels_aup_9240
0.9913139319727975,300_900,300,900,labels_aup_9240
0.5328828526077132,300_900,300,900,labels_aup_9240
0.6258831428571447,900_600,900,600,labels_aup_9240
0.4156470634920595,900_600,900,600,labels_aup_9240
1.2118031768707453,900_600,900,600,labels_aup_9240
1.00345802267573,900_600,900,600,labels_aup_9240
1.1230153242630365,900_600,900,600,labels_aup_9240
1.0889565170068067,900_600,900,600,labels_aup_9240
1.2742764965986453,900_600,900,600,labels_aup_9240
0.5260798208616748,600_300,600,300,labels_aup_9240
0.5270256009070238,600_300,600,300,labels_aup_9240
0.629975090702942,600_300,600,300,labels_aup_9240
0.6557746598639369,600_300,600,300,labels_aup_9240
0.3987405532879791,300_600,300,600,labels_aup_9240
0.5297763356009,300_600,300,600,labels_aup_9240
0.41827630839003405,300_600,300,600,labels_aup_9240
0.48525690249434206,300_600,300,600,labels_aup_9240
0.5108048231292628,300_600,300,600,labels_aup_9240
0.8559163900226707,600_900,600,900,labels_aup_9240
0.9933117210884461,600_900,600,900,labels_aup_9240
0.8349474535147436,600_900,600,900,labels_aup_9240
0.736543523809523,900_300,900,300,labels_aup_9240
0.9427363401360509,900_300,900,300,labels_aup_9240
1.0722853945578237,900_300,900,300,labels_aup_9240
0.9113704535147349,900_300,900,300,labels_aup_9240
0.9413428095238032,900_300,900,300,labels_aup_9240
